"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202501","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","65","新疆维吾尔自治区","6318","千克","0","?","24,640",
"202501","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","32","江苏省","873","千克","0","?","11,720,968",
"202501","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","35","福建省","0","千克","0","?","2,636",
"202501","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","44","广东省","0","千克","0","?","132",
"202501","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","51","四川省","1","千克","0","?","652",
"202501","85177950","光通信设备的激光收发模块","136","泰国","33","保税监管场所进出境货物","44","广东省","13","千克","0","?","6,607",
"202501","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","32","江苏省","115","千克","0","?","38,636",
"202501","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","35","福建省","40","千克","0","?","26,321",
"202501","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","45","广西壮族自治区","0","千克","0","?","145",
"202501","85177950","光通信设备的激光收发模块","136","泰国","39","其他","32","江苏省","0","千克","0","?","201",
"202501","85177950","光通信设备的激光收发模块","136","泰国","39","其他","33","浙江省","4","千克","0","?","25",
"202501","85177950","光通信设备的激光收发模块","136","泰国","39","其他","42","湖北省","8","千克","0","?","10,518",
"202501","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","32","江苏省","150","千克","0","?","17,003",
"202501","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","33","浙江省","47","千克","0","?","13,951",
"202501","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","35","福建省","29","千克","0","?","33,171",
"202501","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","41","河南省","2","千克","0","?","9,633",
"202501","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","42","湖北省","5","千克","0","?","8,467",
"202501","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","44","广东省","862","千克","0","?","309,209",
"202501","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","51","四川省","0","千克","0","?","108",
"202501","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","65","新疆维吾尔自治区","3","千克","0","?","750",
"202501","85177950","光通信设备的激光收发模块","137","土耳其","33","保税监管场所进出境货物","44","广东省","32","千克","0","?","4,649",
"202501","85177950","光通信设备的激光收发模块","137","土耳其","34","海关特殊监管区域物流货物","32","江苏省","193","千克","0","?","177,899",
"202501","85177950","光通信设备的激光收发模块","137","土耳其","34","海关特殊监管区域物流货物","35","福建省","1","千克","0","?","378",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","21","辽宁省","0","千克","0","?","319",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","31","上海市","16","千克","0","?","9,641",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","32","江苏省","13","千克","0","?","619",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","33","浙江省","337","千克","0","?","15,751",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","35","福建省","2","千克","0","?","3,941",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","37","山东省","0","千克","0","?","5",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","41","河南省","0","千克","0","?","27",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","42","湖北省","127","千克","0","?","28,293",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","44","广东省","893","千克","0","?","756,083",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","51","四川省","215","千克","0","?","8,417",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","15","进料加工贸易","33","浙江省","107","千克","0","?","88,030",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","15","进料加工贸易","44","广东省","10","千克","0","?","42,029",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","15","进料加工贸易","51","四川省","434","千克","0","?","155,471",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","34","海关特殊监管区域物流货物","32","江苏省","30","千克","0","?","9,809",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","34","海关特殊监管区域物流货物","35","福建省","5","千克","0","?","5,775",
"202501","85177950","光通信设备的激光收发模块","138","阿联酋","39","其他","33","浙江省","788","千克","0","?","11,820",
"202501","85177950","光通信设备的激光收发模块","139","也门","10","一般贸易","32","江苏省","0","千克","0","?","1,193",
"202501","85177950","光通信设备的激光收发模块","139","也门","10","一般贸易","44","广东省","143","千克","0","?","1,074,544",
"202501","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","31","上海市","2049","千克","0","?","709,706",
"202501","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","32","江苏省","445","千克","0","?","278,567",
"202501","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","33","浙江省","157","千克","0","?","24,677",
"202501","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","35","福建省","21","千克","0","?","13,791",
"202501","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","42","湖北省","258","千克","0","?","37,648",
"202501","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","43","湖南省","6","千克","0","?","1,095",
"202501","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","44","广东省","679","千克","0","?","302,556",
"202501","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","45","广西壮族自治区","16","千克","0","?","3,782",
"202501","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","51","四川省","258","千克","0","?","649,202",
"202501","85177950","光通信设备的激光收发模块","141","越南","15","进料加工贸易","32","江苏省","20","千克","0","?","24,346",
"202501","85177950","光通信设备的激光收发模块","141","越南","15","进料加工贸易","51","四川省","207","千克","0","?","350,934",
"202501","85177950","光通信设备的激光收发模块","141","越南","33","保税监管场所进出境货物","32","江苏省","1","千克","0","?","855",
"202501","85177950","光通信设备的激光收发模块","141","越南","33","保税监管场所进出境货物","44","广东省","208","千克","0","?","155,480",
"202501","85177950","光通信设备的激光收发模块","141","越南","34","海关特殊监管区域物流货物","31","上海市","5","千克","0","?","2,980",
"202501","85177950","光通信设备的激光收发模块","141","越南","34","海关特殊监管区域物流货物","32","江苏省","121","千克","0","?","33,696",
"202501","85177950","光通信设备的激光收发模块","141","越南","34","海关特殊监管区域物流货物","45","广西壮族自治区","1225","千克","0","?","788,427",
"202501","85177950","光通信设备的激光收发模块","141","越南","39","其他","44","广东省","1","千克","0","?","1,944",
"202501","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","13","河北省","181","千克","0","?","30,221",
"202501","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","31","上海市","18","千克","0","?","8,127",
"202501","85177950","光通信设备的激光收发模块","143","中国台湾","10","一般贸易","32","江苏省","1259","千克","0","?","4,092,506",
