"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202601","85177950","光通信设备的激光收发模块","133","韩国","15","进料加工贸易","51","四川省","0","千克","0","?","13,118",
"202601","85177950","光通信设备的激光收发模块","133","韩国","34","海关特殊监管区域物流货物","32","江苏省","158","千克","0","?","513,572",
"202601","85177950","光通信设备的激光收发模块","133","韩国","39","其他","37","山东省","150","千克","0","?","8,840",
"202601","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","31","上海市","0","千克","0","?","716",
"202601","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","32","江苏省","1","千克","0","?","490",
"202601","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","42","湖北省","12","千克","0","?","60",
"202601","85177950","光通信设备的激光收发模块","134","斯里兰卡","10","一般贸易","44","广东省","73","千克","0","?","35,284",
"202601","85177950","光通信设备的激光收发模块","134","斯里兰卡","34","海关特殊监管区域物流货物","32","江苏省","69","千克","0","?","31,963",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","11","北京市","1","千克","0","?","275",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","31","上海市","5298","千克","0","?","13,683,077",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","32","江苏省","470","千克","0","?","509,380",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","33","浙江省","39","千克","0","?","50,617",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","35","福建省","2","千克","0","?","2,468",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","37","山东省","367","千克","0","?","1,351,719",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","41","河南省","17","千克","0","?","848",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","42","湖北省","2711","千克","0","?","1,406,548",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","44","广东省","9540","千克","0","?","1,388,395",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","45","广西壮族自治区","2","千克","0","?","318",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","51","四川省","5495","千克","0","?","17,460,615",
"202601","85177950","光通信设备的激光收发模块","136","泰国","10","一般贸易","52","贵州省","90","千克","0","?","68,631",
"202601","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","32","江苏省","233","千克","0","?","114,248",
"202601","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","35","福建省","0","千克","0","?","1,836",
"202601","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","44","广东省","4","千克","0","?","9,096",
"202601","85177950","光通信设备的激光收发模块","136","泰国","15","进料加工贸易","51","四川省","8","千克","0","?","16,926",
"202601","85177950","光通信设备的激光收发模块","136","泰国","33","保税监管场所进出境货物","44","广东省","4","千克","0","?","405",
"202601","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","35","福建省","3","千克","0","?","4,410",
"202601","85177950","光通信设备的激光收发模块","136","泰国","34","海关特殊监管区域物流货物","44","广东省","103","千克","0","?","190,155",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","31","上海市","5","千克","0","?","1,575",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","33","浙江省","46","千克","0","?","14,856",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","35","福建省","1","千克","0","?","909",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","41","河南省","6","千克","0","?","703",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","43","湖南省","50","千克","0","?","53,476",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","44","广东省","2555","千克","0","?","2,497,979",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","50","重庆市","28","千克","0","?","20,100",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","51","四川省","3","千克","0","?","360",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","53","云南省","10","千克","0","?","1,277",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","10","一般贸易","65","新疆维吾尔自治区","42","千克","0","?","4,570",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","33","保税监管场所进出境货物","44","广东省","121","千克","0","?","35,772",
"202601","85177950","光通信设备的激光收发模块","137","土耳其","34","海关特殊监管区域物流货物","32","江苏省","1","千克","0","?","2,185",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","11","北京市","8","千克","0","?","280",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","23","黑龙江省","1","千克","0","?","1,321",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","31","上海市","7","千克","0","?","4,876",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","32","江苏省","0","千克","0","?","17",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","33","浙江省","22","千克","0","?","16,213",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","35","福建省","7","千克","0","?","14,089",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","42","湖北省","1594","千克","0","?","5,597,044",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","44","广东省","1500","千克","0","?","1,497,488",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","50","重庆市","4","千克","0","?","16",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","51","四川省","171","千克","0","?","66,563",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","52","贵州省","0","千克","0","?","429",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","61","陕西省","4","千克","0","?","1,104",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","10","一般贸易","65","新疆维吾尔自治区","1","千克","0","?","2",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","15","进料加工贸易","33","浙江省","10","千克","0","?","7,458",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","15","进料加工贸易","44","广东省","0","千克","0","?","7,872",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","15","进料加工贸易","51","四川省","352","千克","0","?","68,806",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","33","保税监管场所进出境货物","44","广东省","2","千克","0","?","8,404",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","34","海关特殊监管区域物流货物","32","江苏省","105","千克","0","?","58,261",
"202601","85177950","光通信设备的激光收发模块","138","阿联酋","34","海关特殊监管区域物流货物","35","福建省","9","千克","0","?","6,022",
"202601","85177950","光通信设备的激光收发模块","139","也门","10","一般贸易","44","广东省","2","千克","0","?","15,200",
"202601","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","11","北京市","11","千克","0","?","28,382",
"202601","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","21","辽宁省","0","千克","0","?","1,291",
"202601","85177950","光通信设备的激光收发模块","141","越南","10","一般贸易","31","上海市","149","千克","0","?","102,039",
